ID,Timestamp,Capacidad disponible,Capacidad utilizada,% Memoria utilizada
491,2025-03-01 20:26:14,5403472,4926464,47.6911
492,2025-03-01 20:26:17,5369756,4921036,47.8198
493,2025-03-01 20:26:20,5360228,4941248,47.9664
494,2025-03-01 20:26:23,5397980,4917212,47.6696
495,2025-03-01 20:26:26,5384868,4906552,47.6761
496,2025-03-01 20:26:29,5384764,4899884,47.6427
497,2025-03-01 20:26:32,5413832,4890428,47.4603
498,2025-03-01 20:26:35,5395228,4890360,47.5458
499,2025-03-01 20:26:38,5431064,4890400,47.3809
500,2025-03-01 20:26:41,5438060,4890408,47.3488
501,2025-03-01 20:26:44,5446424,4890444,47.3107
502,2025-03-01 20:26:48,5459308,4892996,47.2648
503,2025-03-01 20:26:51,5414272,4889228,47.4521
504,2025-03-01 20:26:54,5413716,4889652,47.4568
505,2025-03-01 20:26:57,5432464,4868940,47.2648
506,2025-03-01 20:27:00,5472312,4854556,47.0090
507,2025-03-01 20:27:03,5457376,4868680,47.1495
508,2025-03-01 20:27:06,5490844,4868720,46.9973
509,2025-03-01 20:27:09,5478252,4854440,46.9814
510,2025-03-01 20:27:12,5483468,4855424,46.9627
511,2025-03-01 20:27:15,5505308,4854416,46.8585
512,2025-03-01 20:27:18,5509504,4854416,46.8396
513,2025-03-01 20:27:21,5510200,4854572,46.8372
514,2025-03-01 20:27:24,5511488,4854580,46.8315
515,2025-03-01 20:27:27,5507864,4854536,46.8476
516,2025-03-01 20:27:30,5513292,4846428,46.7815
517,2025-03-01 20:27:33,5495956,4861040,46.9348
518,2025-03-01 20:27:36,5496688,4861276,46.9327
519,2025-03-01 20:27:39,5505644,4847020,46.8191
520,2025-03-01 20:27:42,5518076,4842888,46.7417
521,2025-03-01 20:27:45,5490916,4847440,46.8879
522,2025-03-01 20:27:48,5503304,4847516,46.8322
523,2025-03-01 20:27:51,5450680,4876784,47.2215
524,2025-03-01 20:27:54,5455772,4862504,47.1252
525,2025-03-01 20:27:57,5470860,4860496,47.0461
526,2025-03-01 20:28:00,5480396,4860032,47.0003
527,2025-03-01 20:28:03,5478156,4859356,47.0070
528,2025-03-01 20:28:06,5493192,4859220,46.9380
529,2025-03-01 20:28:09,5485628,4844876,46.8987
530,2025-03-01 20:28:12,5456732,4843304,47.0222
531,2025-03-01 20:28:16,9725732,4428512,31.2875
532,2025-03-01 20:28:19,10247216,4301044,29.5640
533,2025-03-01 20:28:22,10249528,4301372,29.5609
534,2025-03-01 20:28:25,10254456,4299912,29.5438
535,2025-03-01 20:28:28,10294720,4260616,29.2718
536,2025-03-01 20:28:31,10295396,4260624,29.2705
537,2025-03-01 20:28:34,10295136,4260624,29.2711
538,2025-03-01 20:28:37,10294340,4260632,29.2727
539,2025-03-01 20:28:40,10293336,4260632,29.2747
540,2025-03-01 20:28:43,10292580,4260640,29.2763
541,2025-03-01 20:28:46,10292328,4260640,29.2768
542,2025-03-01 20:28:49,10291824,4260648,29.2778
543,2025-03-01 20:28:52,10291572,4260648,29.2783
544,2025-03-01 20:28:55,10290808,4260656,29.2799
545,2025-03-01 20:28:58,10290060,4260656,29.2814
546,2025-03-01 20:29:01,10289288,4260664,29.2830
547,2025-03-01 20:29:04,10289056,4260664,29.2835
548,2025-03-01 20:29:07,10288804,4260648,29.2839
549,2025-03-01 20:29:10,10288552,4260648,29.2844
550,2025-03-01 20:29:13,10287548,4260656,29.2865
551,2025-03-01 20:29:16,10287044,4260656,29.2875
552,2025-03-01 20:29:19,10287044,4260664,29.2875
553,2025-03-01 20:29:22,10287044,4260664,29.2875
554,2025-03-01 20:29:25,10286792,4260668,29.2881
555,2025-03-01 20:29:28,10286792,4260668,29.2881
556,2025-03-01 20:29:31,10285768,4260676,29.2902
557,2025-03-01 20:29:34,10285532,4260676,29.2906
558,2025-03-01 20:29:37,10284776,4260684,29.2922
559,2025-03-01 20:29:40,10284272,4260684,29.2932
560,2025-03-01 20:29:43,10283768,4260692,29.2943
561,2025-03-01 20:29:46,10283516,4260692,29.2948
562,2025-03-01 20:29:49,10283012,4260692,29.2958
563,2025-03-01 20:29:52,10282004,4260700,29.2979
564,2025-03-01 20:29:55,10280720,4260700,29.3004
565,2025-03-01 20:29:58,10280496,4260700,29.3009
566,2025-03-01 20:30:01,10279992,4260708,29.3019
567,2025-03-01 20:30:04,10279236,4260712,29.3035
568,2025-03-01 20:30:07,10278732,4260720,29.3045
569,2025-03-01 20:30:10,10277724,4260720,29.3066
570,2025-03-01 20:30:13,10277724,4260728,29.3066
571,2025-03-01 20:30:16,10277220,4260728,29.3076
572,2025-03-01 20:30:20,10276448,4260736,29.3092
573,2025-03-01 20:30:23,10275952,4260736,29.3102
574,2025-03-01 20:30:26,10274956,4260744,29.3123
575,2025-03-01 20:30:29,10274956,4260808,29.3126
576,2025-03-01 20:30:32,10274192,4260808,29.3141
577,2025-03-01 20:30:35,10273948,4260752,29.3143
578,2025-03-01 20:30:38,10273444,4260752,29.3154
579,2025-03-01 20:30:41,10272440,4260760,29.3174
580,2025-03-01 20:30:44,10271432,4260824,29.3198
581,2025-03-01 20:30:47,10271180,4260832,29.3203
582,2025-03-01 20:30:50,10272008,4260768,29.3183
583,2025-03-01 20:30:53,10271000,4260776,29.3204
584,2025-03-01 20:30:56,10270244,4260776,29.3219
585,2025-03-01 20:30:59,10270244,4260784,29.3220
586,2025-03-01 20:31:02,10266468,4262832,29.3396
587,2025-03-01 20:31:05,10266216,4260792,29.3301
588,2025-03-01 20:31:08,10265456,4260800,29.3317
589,2025-03-01 20:31:11,10264960,4260800,29.3327
590,2025-03-01 20:31:14,10264708,4260808,29.3333
591,2025-03-01 20:31:17,10264708,4260808,29.3333
592,2025-03-01 20:31:20,10272076,4260816,29.3184
593,2025-03-01 20:31:23,10271572,4260816,29.3194
594,2025-03-01 20:31:26,10270816,4260824,29.3210
595,2025-03-01 20:31:29,10270564,4260824,29.3215
596,2025-03-01 20:31:32,10270564,4260832,29.3216
597,2025-03-01 20:31:35,10270564,4260844,29.3216
598,2025-03-01 20:31:38,10270564,4260844,29.3216
599,2025-03-01 20:31:41,10270316,4260852,29.3222
600,2025-03-01 20:31:44,10270316,4260852,29.3222
601,2025-03-01 20:31:47,10270316,4260860,29.3222
602,2025-03-01 20:31:50,10270064,4260860,29.3227
603,2025-03-01 20:31:53,10270064,4260860,29.3227
604,2025-03-01 20:31:56,10269560,4260868,29.3238
605,2025-03-01 20:31:59,10269560,4260868,29.3238
606,2025-03-01 20:32:02,10269560,4260876,29.3238
607,2025-03-01 20:32:05,10269812,4260876,29.3233
608,2025-03-01 20:32:08,10270064,4260884,29.3228
609,2025-03-01 20:32:11,10270064,4260884,29.3228
610,2025-03-01 20:32:14,10270064,4260884,29.3228
611,2025-03-01 20:32:17,10270112,4260892,29.3228
612,2025-03-01 20:32:20,10270364,4260892,29.3223
613,2025-03-01 20:32:23,10270364,4260900,29.3223
614,2025-03-01 20:32:27,10270364,4260900,29.3223
615,2025-03-01 20:32:30,10270904,4260908,29.3212
616,2025-03-01 20:32:33,10270904,4260972,29.3216
617,2025-03-01 20:32:36,10270652,4260972,29.3221
618,2025-03-01 20:32:39,10270652,4260980,29.3221
619,2025-03-01 20:32:42,10270652,4260980,29.3221
620,2025-03-01 20:32:45,10270400,4260988,29.3226
621,2025-03-01 20:32:48,10270400,4260988,29.3226
622,2025-03-01 20:32:51,10270148,4260996,29.3232
623,2025-03-01 20:32:54,10270148,4260996,29.3232
624,2025-03-01 20:32:57,10269896,4261004,29.3237
625,2025-03-01 20:33:00,10269896,4260748,29.3225
626,2025-03-01 20:33:03,10269644,4261012,29.3243
627,2025-03-01 20:33:06,10269644,4260948,29.3240
628,2025-03-01 20:33:09,10268384,4260956,29.3266
629,2025-03-01 20:33:12,10267624,4260956,29.3281
630,2025-03-01 20:33:15,10267384,4260964,29.3286
631,2025-03-01 20:33:18,10267132,4260972,29.3292
632,2025-03-01 20:33:21,10267384,4260972,29.3287
633,2025-03-01 20:33:24,10267132,4260980,29.3292
634,2025-03-01 20:33:27,10266628,4260980,29.3302
635,2025-03-01 20:33:30,10266124,4260988,29.3313
636,2025-03-01 20:33:33,10264864,4260988,29.3338
637,2025-03-01 20:33:36,10264112,4260996,29.3354
638,2025-03-01 20:33:39,10263608,4260996,29.3364
639,2025-03-01 20:33:42,10262600,4261004,29.3385
640,2025-03-01 20:33:45,10262348,4261004,29.3390
641,2025-03-01 20:33:48,10261592,4261012,29.3406
642,2025-03-01 20:33:51,10262016,4261012,29.3397
643,2025-03-01 20:33:54,10261764,4261020,29.3402
644,2025-03-01 20:33:57,10261260,4261020,29.3413
645,2025-03-01 20:34:00,10260000,4261020,29.3438
646,2025-03-01 20:34:03,10259740,4261028,29.3444
647,2025-03-01 20:34:06,10260000,4261028,29.3438
648,2025-03-01 20:34:09,10258724,4261036,29.3465
649,2025-03-01 20:34:12,10258840,4261036,29.3462
650,2025-03-01 20:34:15,10260044,4261036,29.3438
651,2025-03-01 20:34:18,10260308,4261044,29.3433
652,2025-03-01 20:34:21,10260096,4261044,29.3437
653,2025-03-01 20:34:24,10259352,4261044,29.3452
654,2025-03-01 20:34:28,10259100,4261052,29.3458
655,2025-03-01 20:34:31,10258848,4261052,29.3463
656,2025-03-01 20:34:34,10257840,4261060,29.3484
657,2025-03-01 20:34:37,10257588,4261060,29.3489
658,2025-03-01 20:34:40,10257088,4261068,29.3499
659,2025-03-01 20:34:43,10257344,4261132,29.3497
660,2025-03-01 20:34:46,10257344,4261140,29.3498
661,2025-03-01 20:34:49,10258008,4261076,29.3481
662,2025-03-01 20:34:52,10258944,4261084,29.3463
663,2025-03-01 20:34:55,10258856,4261084,29.3464
664,2025-03-01 20:34:58,10259632,4261092,29.3449
665,2025-03-01 20:35:01,10259892,4261092,29.3444
666,2025-03-01 20:35:04,10259712,4261100,29.3448
667,2025-03-01 20:35:07,10259036,4261100,29.3461
668,2025-03-01 20:35:10,10259036,4261108,29.3462
669,2025-03-01 20:35:13,10259036,4261108,29.3462
670,2025-03-01 20:35:16,10259288,4261116,29.3457
671,2025-03-01 20:35:19,10259288,4261116,29.3457
672,2025-03-01 20:35:22,10258948,4261124,29.3464
673,2025-03-01 20:35:25,10258696,4261124,29.3469
674,2025-03-01 20:35:28,10258124,4261132,29.3481
675,2025-03-01 20:35:31,10257888,4261132,29.3486
676,2025-03-01 20:35:34,10257388,4261140,29.3497
677,2025-03-01 20:35:37,10256788,4261140,29.3509
678,2025-03-01 20:35:40,10257384,4261148,29.3497
679,2025-03-01 20:35:43,10258152,4261148,29.3482
680,2025-03-01 20:35:46,10257144,4261156,29.3502
681,2025-03-01 20:35:49,10257324,4261160,29.3499
682,2025-03-01 20:35:52,10257072,4261168,29.3504
683,2025-03-01 20:35:55,10257512,4261168,29.3496
684,2025-03-01 20:35:58,10257632,4261176,29.3494
685,2025-03-01 20:36:01,10257036,4261176,29.3506
686,2025-03-01 20:36:04,10256240,4261176,29.3522
687,2025-03-01 20:36:07,10256796,4261184,29.3511
688,2025-03-01 20:36:10,10256840,4261184,29.3510
689,2025-03-01 20:36:13,10257156,4261184,29.3504
690,2025-03-01 20:36:16,10256912,4261192,29.3509
691,2025-03-01 20:36:19,10257172,4261192,29.3504
692,2025-03-01 20:36:22,10256772,4261192,29.3512
693,2025-03-01 20:36:25,10256728,4261200,29.3513
694,2025-03-01 20:36:28,10256728,4261200,29.3513
695,2025-03-01 20:36:31,10257104,4261208,29.3506
696,2025-03-01 20:36:35,10257488,4261272,29.3501
697,2025-03-01 20:36:38,10256804,4261280,29.3515
698,2025-03-01 20:36:41,10256560,4261280,29.3520
699,2025-03-01 20:36:44,10256344,4261288,29.3525
700,2025-03-01 20:36:47,10256092,4261288,29.3530
701,2025-03-01 20:36:50,10256344,4261296,29.3525
702,2025-03-01 20:36:53,10256344,4261296,29.3525
703,2025-03-01 20:36:56,10256864,4261296,29.3515
704,2025-03-01 20:36:59,10254604,4263352,29.3661
705,2025-03-01 20:37:02,10254084,4261312,29.3572
706,2025-03-01 20:37:05,10254068,4261312,29.3572
707,2025-03-01 20:37:08,10253920,4261320,29.3576
708,2025-03-01 20:37:11,10254240,4261320,29.3569
709,2025-03-01 20:37:14,10254244,4261392,29.3573
710,2025-03-01 20:37:17,10253992,4261392,29.3578
711,2025-03-01 20:37:20,10254244,4261400,29.3573
712,2025-03-01 20:37:23,10254244,4261400,29.3573
713,2025-03-01 20:37:26,10254496,4261408,29.3568
714,2025-03-01 20:37:29,10254776,4261408,29.3563
715,2025-03-01 20:37:32,10254980,4261416,29.3559
716,2025-03-01 20:37:35,10255184,4261416,29.3555
717,2025-03-01 20:37:38,10255184,4261424,29.3555
718,2025-03-01 20:37:41,10255184,4261424,29.3555
719,2025-03-01 20:37:44,10254168,4261432,29.3576
720,2025-03-01 20:37:47,10253924,4261432,29.3581
721,2025-03-01 20:37:50,10253420,4261504,29.3595
722,2025-03-01 20:37:53,10253420,4261504,29.3595
723,2025-03-01 20:37:56,10253168,4261448,29.3597
724,2025-03-01 20:37:59,10253424,4261448,29.3592
725,2025-03-01 20:38:02,10253424,4261456,29.3592
726,2025-03-01 20:38:05,10254088,4261376,29.3575
727,2025-03-01 20:38:08,10254088,4261376,29.3575
728,2025-03-01 20:38:11,10254592,4261384,29.3565
729,2025-03-01 20:38:14,10255096,4261384,29.3555
730,2025-03-01 20:38:17,10255352,4261384,29.3550
731,2025-03-01 20:38:20,10269056,4261348,29.3271
732,2025-03-01 20:38:23,10269588,4261348,29.3260
733,2025-03-01 20:38:26,10269840,4261356,29.3256
734,2025-03-01 20:38:29,10269840,4261356,29.3256
735,2025-03-01 20:38:32,10269840,4261356,29.3256
736,2025-03-01 20:38:36,10270696,4261364,29.3239
737,2025-03-01 20:38:39,10270212,4261364,29.3249
738,2025-03-01 20:38:42,10270464,4261436,29.3247
739,2025-03-01 20:38:45,10270708,4261372,29.3239
740,2025-03-01 20:38:48,10270464,4261380,29.3244
741,2025-03-01 20:38:51,10271164,4261380,29.3230
742,2025-03-01 20:38:54,10271412,4261388,29.3226
743,2025-03-01 20:38:57,10271168,4261388,29.3230
744,2025-03-01 20:39:00,10271204,4261140,29.3218
745,2025-03-01 20:39:03,10270444,4261396,29.3245
746,2025-03-01 20:39:06,10270704,4261396,29.3240
747,2025-03-01 20:39:09,10270452,4261404,29.3246
748,2025-03-01 20:39:12,10269948,4261412,29.3256
749,2025-03-01 20:39:15,10270092,4261412,29.3253
750,2025-03-01 20:39:18,10270264,4261416,29.3250
751,2025-03-01 20:39:21,10270284,4261416,29.3250
752,2025-03-01 20:39:24,10270012,4261424,29.3256
753,2025-03-01 20:39:27,10269968,4261424,29.3256
754,2025-03-01 20:39:30,10270528,4261432,29.3246
755,2025-03-01 20:39:33,10270596,4261432,29.3244
756,2025-03-01 20:39:36,10270852,4261440,29.3239
757,2025-03-01 20:39:39,10270600,4261440,29.3244
758,2025-03-01 20:39:42,10270096,4261448,29.3255
759,2025-03-01 20:39:45,10270724,4261448,29.3242
760,2025-03-01 20:39:48,10269616,4261456,29.3265
761,2025-03-01 20:39:51,10269376,4261456,29.3270
762,2025-03-01 20:39:54,10269376,4261464,29.3270
763,2025-03-01 20:39:57,10268956,4261464,29.3279
764,2025-03-01 20:40:00,10268768,4261476,29.3283
765,2025-03-01 20:40:03,10268052,4261476,29.3298
766,2025-03-01 20:40:06,10267560,4261484,29.3308
767,2025-03-01 20:40:09,10268268,4261484,29.3294
768,2025-03-01 20:40:12,10268260,4261484,29.3294
769,2025-03-01 20:40:15,10267836,4261492,29.3303
770,2025-03-01 20:40:18,10266076,4261468,29.3337
771,2025-03-01 20:40:21,10266076,4261468,29.3337
772,2025-03-01 20:40:24,10266072,4261476,29.3338
773,2025-03-01 20:40:27,10266072,4261476,29.3338
774,2025-03-01 20:40:30,10265756,4261476,29.3344
775,2025-03-01 20:40:33,10265808,4261484,29.3343
776,2025-03-01 20:40:36,10265652,4261484,29.3346
777,2025-03-01 20:40:39,10265792,4261492,29.3344
778,2025-03-01 20:40:43,10265604,4261492,29.3348
779,2025-03-01 20:40:46,10266360,4261492,29.3333
780,2025-03-01 20:40:49,10266360,4261500,29.3333
781,2025-03-01 20:40:52,10266436,4261500,29.3331
782,2025-03-01 20:40:55,10266720,4261508,29.3326
783,2025-03-01 20:40:58,10267352,4261508,29.3313
784,2025-03-01 20:41:01,10267796,4261516,29.3305
785,2025-03-01 20:41:04,10268060,4261516,29.3299
786,2025-03-01 20:41:07,10268060,4261516,29.3299
787,2025-03-01 20:41:10,10267920,4261524,29.3303
788,2025-03-01 20:41:13,10268172,4261524,29.3298
789,2025-03-01 20:41:16,10268348,4261532,29.3294
790,2025-03-01 20:41:19,10268400,4261540,29.3294
791,2025-03-01 20:41:22,10268756,4261540,29.3287
792,2025-03-01 20:41:25,10267736,4261548,29.3308
793,2025-03-01 20:41:28,10267416,4261548,29.3314
794,2025-03-01 20:41:31,10266888,4261548,29.3325
795,2025-03-01 20:41:34,10266656,4261556,29.3330
796,2025-03-01 20:41:37,10266728,4261564,29.3329
797,2025-03-01 20:41:40,10266940,4261564,29.3324
798,2025-03-01 20:41:43,10267048,4261564,29.3322
799,2025-03-01 20:41:46,10266284,4261572,29.3338
800,2025-03-01 20:41:49,10266496,4261580,29.3334
801,2025-03-01 20:41:52,10266412,4261580,29.3336
802,2025-03-01 20:41:55,10265796,4261588,29.3349
803,2025-03-01 20:41:58,10264952,4261588,29.3366
804,2025-03-01 20:42:01,10265600,4261660,29.3356
805,2025-03-01 20:42:04,10265224,4261660,29.3364
806,2025-03-01 20:42:07,10264972,4261668,29.3369
807,2025-03-01 20:42:10,10265212,4261668,29.3364
808,2025-03-01 20:42:13,10265300,4261668,29.3363
809,2025-03-01 20:42:16,10265092,4261676,29.3367
810,2025-03-01 20:42:19,10264764,4261676,29.3374
811,2025-03-01 20:42:22,10264544,4261676,29.3378
812,2025-03-01 20:42:25,10263336,4261684,29.3403
813,2025-03-01 20:42:28,10263240,4261684,29.3405
814,2025-03-01 20:42:31,10263084,4261692,29.3408
815,2025-03-01 20:42:34,10263336,4261692,29.3403
816,2025-03-01 20:42:37,10263744,4261692,29.3395
817,2025-03-01 20:42:41,10263488,4261764,29.3404
818,2025-03-01 20:42:44,10263352,4261708,29.3404
819,2025-03-01 20:42:47,10263180,4261708,29.3407
820,2025-03-01 20:42:50,10262092,4261716,29.3430
821,2025-03-01 20:42:53,10261996,4261716,29.3432
822,2025-03-01 20:42:56,10259980,4263772,29.3572
823,2025-03-01 20:42:59,10262292,4261724,29.3426
824,2025-03-01 20:43:02,10262552,4261732,29.3421
825,2025-03-01 20:43:05,10262404,4261668,29.3421
826,2025-03-01 20:43:08,10262152,4261676,29.3426
827,2025-03-01 20:43:11,10262976,4261676,29.3410
828,2025-03-01 20:43:14,10262976,4261684,29.3410
829,2025-03-01 20:43:17,10263280,4261684,29.3404
830,2025-03-01 20:43:20,10263136,4261684,29.3407
831,2025-03-01 20:43:23,10263396,4261692,29.3402
832,2025-03-01 20:43:26,10263140,4261692,29.3407
833,2025-03-01 20:43:29,10263392,4261700,29.3403
834,2025-03-01 20:43:32,10263756,4261708,29.3396
835,2025-03-01 20:43:35,10263444,4261708,29.3402
836,2025-03-01 20:43:38,10264336,4261716,29.3384
837,2025-03-01 20:43:41,10264084,4261716,29.3389
838,2025-03-01 20:43:44,10264384,4261724,29.3384
839,2025-03-01 20:43:47,10264532,4261724,29.3381
840,2025-03-01 20:43:50,10264544,4261724,29.3381
841,2025-03-01 20:43:53,10265300,4261732,29.3366
842,2025-03-01 20:43:56,10266340,4261740,29.3345
843,2025-03-01 20:43:59,10266128,4261740,29.3349
844,2025-03-01 20:44:02,10266132,4261748,29.3350
845,2025-03-01 20:44:05,10266132,4261748,29.3350
846,2025-03-01 20:44:08,10265880,4261756,29.3355
847,2025-03-01 20:44:11,10266704,4261756,29.3338
848,2025-03-01 20:44:14,10266648,4261768,29.3340
849,2025-03-01 20:44:17,10266592,4261768,29.3341
850,2025-03-01 20:44:20,10266592,4261776,29.3342
851,2025-03-01 20:44:23,10267096,4261776,29.3332
852,2025-03-01 20:44:26,10266828,4261784,29.3337
853,2025-03-01 20:44:29,10266600,4261784,29.3342
854,2025-03-01 20:44:32,10266692,4261792,29.3340
855,2025-03-01 20:44:35,10266428,4261792,29.3346
856,2025-03-01 20:44:38,10266024,4261792,29.3354
857,2025-03-01 20:44:41,10266276,4261800,29.3349
858,2025-03-01 20:44:45,10266780,4261800,29.3339
859,2025-03-01 20:44:48,10265772,4261808,29.3360
860,2025-03-01 20:44:51,10265964,4261808,29.3356
861,2025-03-01 20:44:54,10266488,4261816,29.3346
862,2025-03-01 20:44:57,10265852,4261816,29.3359
863,2025-03-01 20:45:00,10267152,4261560,29.3320
864,2025-03-01 20:45:03,10267516,4261824,29.3325
865,2025-03-01 20:45:06,10266280,4261832,29.3351
866,2025-03-01 20:45:09,10266072,4261832,29.3355
867,2025-03-01 20:45:12,10265760,4261904,29.3365
868,2025-03-01 20:45:15,10265760,4261904,29.3365
869,2025-03-01 20:45:18,10266400,4261840,29.3349
870,2025-03-01 20:45:21,10266812,4261856,29.3341
871,2025-03-01 20:45:24,10268256,4261856,29.3312
872,2025-03-01 20:45:27,10268004,4261864,29.3317
873,2025-03-01 20:45:30,10268456,4261864,29.3308
874,2025-03-01 20:45:33,10268456,4261872,29.3309
875,2025-03-01 20:45:36,10268712,4261872,29.3304
876,2025-03-01 20:45:39,10268460,4261880,29.3309
877,2025-03-01 20:45:42,10268208,4261880,29.3314
878,2025-03-01 20:45:45,10268712,4261888,29.3304
879,2025-03-01 20:45:48,10268976,4261888,29.3299
880,2025-03-01 20:45:51,10269228,4261896,29.3294
881,2025-03-01 20:45:54,10269860,4261896,29.3282
882,2025-03-01 20:45:57,10269976,4261904,29.3280
883,2025-03-01 20:46:00,10270124,4261648,29.3264
884,2025-03-01 20:46:03,10270124,4261904,29.3277
885,2025-03-01 20:46:06,10270628,4261912,29.3267
886,2025-03-01 20:46:09,10270376,4261912,29.3272
887,2025-03-01 20:46:12,10270628,4261920,29.3267
888,2025-03-01 20:46:15,10270380,4261920,29.3272
889,2025-03-01 20:46:18,10270380,4261928,29.3273
890,2025-03-01 20:46:21,10269868,4261928,29.3283
891,2025-03-01 20:46:24,10269120,4261928,29.3298
892,2025-03-01 20:46:27,10268616,4261936,29.3309
893,2025-03-01 20:46:30,10268504,4261936,29.3311
894,2025-03-01 20:46:33,10268756,4261944,29.3306
895,2025-03-01 20:46:36,10269136,4262008,29.3302
896,2025-03-01 20:46:39,10268892,4262016,29.3307
897,2025-03-01 20:46:42,10269144,4261952,29.3299
898,2025-03-01 20:46:45,10268892,4261952,29.3304
899,2025-03-01 20:46:48,10268892,4261960,29.3304
900,2025-03-01 20:46:52,10268908,4261960,29.3304
901,2025-03-01 20:46:55,10268660,4262024,29.3312
902,2025-03-01 20:46:58,10269120,4262032,29.3303
903,2025-03-01 20:47:01,10268868,4262032,29.3308
904,2025-03-01 20:47:04,10268616,4262032,29.3313
905,2025-03-01 20:47:07,10268860,4261976,29.3306
906,2025-03-01 20:47:10,10268948,4261984,29.3304
907,2025-03-01 20:47:13,10269220,4261984,29.3299
908,2025-03-01 20:47:16,10269384,4261988,29.3296
909,2025-03-01 20:47:19,10269384,4261992,29.3296
910,2025-03-01 20:47:22,10269136,4262000,29.3301
911,2025-03-01 20:47:25,10269684,4262000,29.3290
912,2025-03-01 20:47:28,10269172,4262000,29.3300
913,2025-03-01 20:47:31,10268408,4262008,29.3316
914,2025-03-01 20:47:34,10268244,4262008,29.3320
915,2025-03-01 20:47:37,10269036,4262016,29.3304
916,2025-03-01 20:47:40,10268368,4262016,29.3318
917,2025-03-01 20:47:43,10268456,4262024,29.3316
918,2025-03-01 20:47:46,10269096,4262024,29.3303
919,2025-03-01 20:47:49,10268540,4262032,29.3315
920,2025-03-01 20:47:52,10267300,4262040,29.3340
921,2025-03-01 20:47:55,10267704,4262040,29.3332
922,2025-03-01 20:47:58,10267640,4262040,29.3333
923,2025-03-01 20:48:01,10268296,4262048,29.3321
924,2025-03-01 20:48:04,10268608,4262048,29.3314
925,2025-03-01 20:48:07,10267532,4262056,29.3336
926,2025-03-01 20:48:10,10266980,4262064,29.3348
927,2025-03-01 20:48:13,10266732,4262064,29.3353
928,2025-03-01 20:48:16,10266632,4262072,29.3355
929,2025-03-01 20:48:19,10267060,4262072,29.3347
930,2025-03-01 20:48:22,10266712,4262080,29.3354
931,2025-03-01 20:48:25,10266452,4262080,29.3359
932,2025-03-01 20:48:28,10265848,4262092,29.3372
933,2025-03-01 20:48:31,10265700,4262092,29.3375
934,2025-03-01 20:48:34,10264632,4262100,29.3397
935,2025-03-01 20:48:37,10264564,4262100,29.3398
936,2025-03-01 20:48:40,10263712,4262100,29.3416
937,2025-03-01 20:48:43,10264580,4262108,29.3398
938,2025-03-01 20:48:46,10264320,4262108,29.3404
939,2025-03-01 20:48:49,10264336,4262108,29.3403
940,2025-03-01 20:48:52,10263764,4264164,29.3515
941,2025-03-01 20:48:56,10263272,4262116,29.3425
942,2025-03-01 20:48:59,10263520,4262124,29.3421
943,2025-03-01 20:49:02,10262976,4262124,29.3432
944,2025-03-01 20:49:05,10263260,4262132,29.3426
945,2025-03-01 20:49:08,10263800,4262132,29.3415
946,2025-03-01 20:49:11,10263548,4262140,29.3421
947,2025-03-01 20:49:14,10262784,4262140,29.3436
948,2025-03-01 20:49:17,10262540,4262140,29.3441
949,2025-03-01 20:49:20,10262544,4262148,29.3442
950,2025-03-01 20:49:23,10262800,4262148,29.3436
951,2025-03-01 20:49:26,10263008,4262156,29.3433
952,2025-03-01 20:49:29,10262504,4262164,29.3443
953,2025-03-01 20:49:32,10263008,4262164,29.3433
954,2025-03-01 20:49:35,10263308,4262164,29.3427
955,2025-03-01 20:49:38,10262872,4262172,29.3436
956,2025-03-01 20:49:41,10262612,4262172,29.3441
957,2025-03-01 20:49:44,10262764,4262180,29.3439
958,2025-03-01 20:49:47,10262784,4262180,29.3438
959,2025-03-01 20:49:50,10258500,4262188,29.3525
960,2025-03-01 20:49:53,10258752,4262196,29.3521
961,2025-03-01 20:49:56,10259004,4262196,29.3515
962,2025-03-01 20:49:59,10260176,4262204,29.3492
963,2025-03-01 20:50:02,10260172,4262204,29.3492
964,2025-03-01 20:50:05,10260424,4262212,29.3487
965,2025-03-01 20:50:08,10260676,4262212,29.3482
966,2025-03-01 20:50:11,10260172,4262220,29.3493
967,2025-03-01 20:50:14,10259840,4262220,29.3500
968,2025-03-01 20:50:17,10260416,4262236,29.3489
969,2025-03-01 20:50:20,10261368,4262240,29.3470
970,2025-03-01 20:50:23,10260656,4262248,29.3485
971,2025-03-01 20:50:26,10260660,4262248,29.3484
972,2025-03-01 20:50:29,10261000,4262256,29.3478
973,2025-03-01 20:50:32,10262160,4262256,29.3455
974,2025-03-01 20:50:35,10262224,4262320,29.3456
975,2025-03-01 20:50:38,10261972,4262328,29.3462
976,2025-03-01 20:50:41,10262096,4262328,29.3459
977,2025-03-01 20:50:44,10262444,4262264,29.3449
978,2025-03-01 20:50:47,10261692,4262272,29.3465
979,2025-03-01 20:50:50,10261692,4262272,29.3465
980,2025-03-01 20:50:53,10261692,4262280,29.3465
981,2025-03-01 20:50:57,10261440,4262280,29.3470
982,2025-03-01 20:51:00,10261440,4262288,29.3471
983,2025-03-01 20:51:03,10261692,4262288,29.3466
984,2025-03-01 20:51:06,10262232,4262288,29.3455
985,2025-03-01 20:51:09,10262232,4262296,29.3455
986,2025-03-01 20:51:12,10262232,4262296,29.3455
987,2025-03-01 20:51:15,10261980,4262304,29.3461
988,2025-03-01 20:51:18,10261980,4262304,29.3461
